pF,VWC,manual,Sample_ID,Depth_text,Plot_ID,Depth_ID,Winter_Cover,Tillage_Type,Depth_Top,Depth_Bottom,Replicate,Distance_From_East_Edge_Approx_m,Sampled_Date
0.003,49.32,NA,5T,0 - 5 cm,5,T,NO,CT,0,5,2,40,11/18/2017
0.113,49.28,NA,5T,0 - 5 cm,5,T,NO,CT,0,5,2,40,11/18/2017
0.161,49.24,NA,5T,0 - 5 cm,5,T,NO,CT,0,5,2,40,11/18/2017
0.164,49.21,NA,5T,0 - 5 cm,5,T,NO,CT,0,5,2,40,11/18/2017
0.171,49.17,NA,5T,0 - 5 cm,5,T,NO,CT,0,5,2,40,11/18/2017
0.144,49.12,NA,5T,0 - 5 cm,5,T,NO,CT,0,5,2,40,11/18/2017
0.145,49.08,NA,5T,0 - 5 cm,5,T,NO,CT,0,5,2,40,11/18/2017
0.18,49.04,NA,5T,0 - 5 cm,5,T,NO,CT,0,5,2,40,11/18/2017
0.215,48.99,NA,5T,0 - 5 cm,5,T,NO,CT,0,5,2,40,11/18/2017
0.243,48.95,NA,5T,0 - 5 cm,5,T,NO,CT,0,5,2,40,11/18/2017
0.263,48.9,NA,5T,0 - 5 cm,5,T,NO,CT,0,5,2,40,11/18/2017
0.289,48.85,NA,5T,0 - 5 cm,5,T,NO,CT,0,5,2,40,11/18/2017
0.317,48.8,NA,5T,0 - 5 cm,5,T,NO,CT,0,5,2,40,11/18/2017
0.325,48.75,NA,5T,0 - 5 cm,5,T,NO,CT,0,5,2,40,11/18/2017
0.33,48.7,NA,5T,0 - 5 cm,5,T,NO,CT,0,5,2,40,11/18/2017
0.343,48.64,NA,5T,0 - 5 cm,5,T,NO,CT,0,5,2,40,11/18/2017
0.374,48.59,NA,5T,0 - 5 cm,5,T,NO,CT,0,5,2,40,11/18/2017
0.395,48.53,NA,5T,0 - 5 cm,5,T,NO,CT,0,5,2,40,11/18/2017
0.407,48.46,NA,5T,0 - 5 cm,5,T,NO,CT,0,5,2,40,11/18/2017
0.443,48.39,NA,5T,0 - 5 cm,5,T,NO,CT,0,5,2,40,11/18/2017
0.481,48.3,NA,5T,0 - 5 cm,5,T,NO,CT,0,5,2,40,11/18/2017
0.511,48.21,NA,5T,0 - 5 cm,5,T,NO,CT,0,5,2,40,11/18/2017
0.547,48.12,NA,5T,0 - 5 cm,5,T,NO,CT,0,5,2,40,11/18/2017
0.592,48.03,NA,5T,0 - 5 cm,5,T,NO,CT,0,5,2,40,11/18/2017
0.631,47.93,NA,5T,0 - 5 cm,5,T,NO,CT,0,5,2,40,11/18/2017
0.659,47.84,NA,5T,0 - 5 cm,5,T,NO,CT,0,5,2,40,11/18/2017
0.678,47.74,NA,5T,0 - 5 cm,5,T,NO,CT,0,5,2,40,11/18/2017
0.664,47.64,NA,5T,0 - 5 cm,5,T,NO,CT,0,5,2,40,11/18/2017
0.677,47.54,NA,5T,0 - 5 cm,5,T,NO,CT,0,5,2,40,11/18/2017
0.734,47.43,NA,5T,0 - 5 cm,5,T,NO,CT,0,5,2,40,11/18/2017
0.763,47.31,NA,5T,0 - 5 cm,5,T,NO,CT,0,5,2,40,11/18/2017
0.787,47.19,NA,5T,0 - 5 cm,5,T,NO,CT,0,5,2,40,11/18/2017
0.822,47.05,NA,5T,0 - 5 cm,5,T,NO,CT,0,5,2,40,11/18/2017
0.843,46.91,NA,5T,0 - 5 cm,5,T,NO,CT,0,5,2,40,11/18/2017
0.861,46.78,NA,5T,0 - 5 cm,5,T,NO,CT,0,5,2,40,11/18/2017
0.896,46.65,NA,5T,0 - 5 cm,5,T,NO,CT,0,5,2,40,11/18/2017
0.926,46.52,NA,5T,0 - 5 cm,5,T,NO,CT,0,5,2,40,11/18/2017
0.947,46.39,NA,5T,0 - 5 cm,5,T,NO,CT,0,5,2,40,11/18/2017
0.972,46.25,NA,5T,0 - 5 cm,5,T,NO,CT,0,5,2,40,11/18/2017
1.001,46.12,NA,5T,0 - 5 cm,5,T,NO,CT,0,5,2,40,11/18/2017
1.022,45.99,NA,5T,0 - 5 cm,5,T,NO,CT,0,5,2,40,11/18/2017
1.031,45.86,NA,5T,0 - 5 cm,5,T,NO,CT,0,5,2,40,11/18/2017
1.052,45.72,NA,5T,0 - 5 cm,5,T,NO,CT,0,5,2,40,11/18/2017
1.08,45.59,NA,5T,0 - 5 cm,5,T,NO,CT,0,5,2,40,11/18/2017
1.105,45.45,NA,5T,0 - 5 cm,5,T,NO,CT,0,5,2,40,11/18/2017
1.135,45.3,NA,5T,0 - 5 cm,5,T,NO,CT,0,5,2,40,11/18/2017
1.157,45.15,NA,5T,0 - 5 cm,5,T,NO,CT,0,5,2,40,11/18/2017
1.172,45.01,NA,5T,0 - 5 cm,5,T,NO,CT,0,5,2,40,11/18/2017
1.194,44.86,NA,5T,0 - 5 cm,5,T,NO,CT,0,5,2,40,11/18/2017
1.217,44.7,NA,5T,0 - 5 cm,5,T,NO,CT,0,5,2,40,11/18/2017
1.239,44.54,NA,5T,0 - 5 cm,5,T,NO,CT,0,5,2,40,11/18/2017
1.26,44.39,NA,5T,0 - 5 cm,5,T,NO,CT,0,5,2,40,11/18/2017
1.283,44.24,NA,5T,0 - 5 cm,5,T,NO,CT,0,5,2,40,11/18/2017
1.311,44.08,NA,5T,0 - 5 cm,5,T,NO,CT,0,5,2,40,11/18/2017
1.334,43.91,NA,5T,0 - 5 cm,5,T,NO,CT,0,5,2,40,11/18/2017
1.352,43.74,NA,5T,0 - 5 cm,5,T,NO,CT,0,5,2,40,11/18/2017
1.375,43.57,NA,5T,0 - 5 cm,5,T,NO,CT,0,5,2,40,11/18/2017
1.404,43.38,NA,5T,0 - 5 cm,5,T,NO,CT,0,5,2,40,11/18/2017
1.414,43.19,NA,5T,0 - 5 cm,5,T,NO,CT,0,5,2,40,11/18/2017
1.437,43,NA,5T,0 - 5 cm,5,T,NO,CT,0,5,2,40,11/18/2017
1.475,42.8,NA,5T,0 - 5 cm,5,T,NO,CT,0,5,2,40,11/18/2017
1.501,42.59,NA,5T,0 - 5 cm,5,T,NO,CT,0,5,2,40,11/18/2017
1.525,42.39,NA,5T,0 - 5 cm,5,T,NO,CT,0,5,2,40,11/18/2017
1.545,42.24,NA,5T,0 - 5 cm,5,T,NO,CT,0,5,2,40,11/18/2017
1.569,42.08,NA,5T,0 - 5 cm,5,T,NO,CT,0,5,2,40,11/18/2017
1.595,41.88,NA,5T,0 - 5 cm,5,T,NO,CT,0,5,2,40,11/18/2017
1.621,41.69,NA,5T,0 - 5 cm,5,T,NO,CT,0,5,2,40,11/18/2017
1.644,41.5,NA,5T,0 - 5 cm,5,T,NO,CT,0,5,2,40,11/18/2017
1.666,41.32,NA,5T,0 - 5 cm,5,T,NO,CT,0,5,2,40,11/18/2017
1.688,41.14,NA,5T,0 - 5 cm,5,T,NO,CT,0,5,2,40,11/18/2017
1.712,40.95,NA,5T,0 - 5 cm,5,T,NO,CT,0,5,2,40,11/18/2017
1.736,40.77,NA,5T,0 - 5 cm,5,T,NO,CT,0,5,2,40,11/18/2017
1.762,40.58,NA,5T,0 - 5 cm,5,T,NO,CT,0,5,2,40,11/18/2017
1.788,40.38,NA,5T,0 - 5 cm,5,T,NO,CT,0,5,2,40,11/18/2017
1.814,40.17,NA,5T,0 - 5 cm,5,T,NO,CT,0,5,2,40,11/18/2017
1.84,39.97,NA,5T,0 - 5 cm,5,T,NO,CT,0,5,2,40,11/18/2017
1.864,39.77,NA,5T,0 - 5 cm,5,T,NO,CT,0,5,2,40,11/18/2017
1.886,39.59,NA,5T,0 - 5 cm,5,T,NO,CT,0,5,2,40,11/18/2017
1.909,39.42,NA,5T,0 - 5 cm,5,T,NO,CT,0,5,2,40,11/18/2017
1.933,39.25,NA,5T,0 - 5 cm,5,T,NO,CT,0,5,2,40,11/18/2017
5.24,9.78,1,5T,0 - 5 cm,5,T,NO,CT,0,5,2,40,11/18/2017
5.62,7.76,1,5T,0 - 5 cm,5,T,NO,CT,0,5,2,40,11/18/2017
5.46,8.66,1,5T,0 - 5 cm,5,T,NO,CT,0,5,2,40,11/18/2017
4.61,13.73,1,5T,0 - 5 cm,5,T,NO,CT,0,5,2,40,11/18/2017
4.1,17.52,1,5T,0 - 5 cm,5,T,NO,CT,0,5,2,40,11/18/2017
4.14,17.17,1,5T,0 - 5 cm,5,T,NO,CT,0,5,2,40,11/18/2017
-2,53.34,NA,5T2,0 - 5 cm,5,T,NO,CT,0,5,2,40,06/11/2018
-2,53.24,NA,5T2,0 - 5 cm,5,T,NO,CT,0,5,2,40,06/11/2018
-2,53.13,NA,5T2,0 - 5 cm,5,T,NO,CT,0,5,2,40,06/11/2018
0.077,53.02,NA,5T2,0 - 5 cm,5,T,NO,CT,0,5,2,40,06/11/2018
0.22,52.92,NA,5T2,0 - 5 cm,5,T,NO,CT,0,5,2,40,06/11/2018
0.306,52.81,NA,5T2,0 - 5 cm,5,T,NO,CT,0,5,2,40,06/11/2018
0.378,52.71,NA,5T2,0 - 5 cm,5,T,NO,CT,0,5,2,40,06/11/2018
0.444,52.61,NA,5T2,0 - 5 cm,5,T,NO,CT,0,5,2,40,06/11/2018
0.501,52.51,NA,5T2,0 - 5 cm,5,T,NO,CT,0,5,2,40,06/11/2018
0.535,52.4,NA,5T2,0 - 5 cm,5,T,NO,CT,0,5,2,40,06/11/2018
0.589,52.3,NA,5T2,0 - 5 cm,5,T,NO,CT,0,5,2,40,06/11/2018
0.621,52.19,NA,5T2,0 - 5 cm,5,T,NO,CT,0,5,2,40,06/11/2018
0.662,52.07,NA,5T2,0 - 5 cm,5,T,NO,CT,0,5,2,40,06/11/2018
0.713,51.93,NA,5T2,0 - 5 cm,5,T,NO,CT,0,5,2,40,06/11/2018
0.738,51.78,NA,5T2,0 - 5 cm,5,T,NO,CT,0,5,2,40,06/11/2018
0.745,51.61,NA,5T2,0 - 5 cm,5,T,NO,CT,0,5,2,40,06/11/2018
0.777,51.44,NA,5T2,0 - 5 cm,5,T,NO,CT,0,5,2,40,06/11/2018
0.83,51.26,NA,5T2,0 - 5 cm,5,T,NO,CT,0,5,2,40,06/11/2018
0.852,51.1,NA,5T2,0 - 5 cm,5,T,NO,CT,0,5,2,40,06/11/2018
0.872,50.93,NA,5T2,0 - 5 cm,5,T,NO,CT,0,5,2,40,06/11/2018
0.88,50.78,NA,5T2,0 - 5 cm,5,T,NO,CT,0,5,2,40,06/11/2018
0.893,50.62,NA,5T2,0 - 5 cm,5,T,NO,CT,0,5,2,40,06/11/2018
0.885,50.45,NA,5T2,0 - 5 cm,5,T,NO,CT,0,5,2,40,06/11/2018
0.914,50.27,NA,5T2,0 - 5 cm,5,T,NO,CT,0,5,2,40,06/11/2018
0.96,50.08,NA,5T2,0 - 5 cm,5,T,NO,CT,0,5,2,40,06/11/2018
0.96,49.89,NA,5T2,0 - 5 cm,5,T,NO,CT,0,5,2,40,06/11/2018
0.964,49.72,NA,5T2,0 - 5 cm,5,T,NO,CT,0,5,2,40,06/11/2018
0.977,49.55,NA,5T2,0 - 5 cm,5,T,NO,CT,0,5,2,40,06/11/2018
1.012,49.35,NA,5T2,0 - 5 cm,5,T,NO,CT,0,5,2,40,06/11/2018
1.047,49.12,NA,5T2,0 - 5 cm,5,T,NO,CT,0,5,2,40,06/11/2018
1.066,48.89,NA,5T2,0 - 5 cm,5,T,NO,CT,0,5,2,40,06/11/2018
1.078,48.65,NA,5T2,0 - 5 cm,5,T,NO,CT,0,5,2,40,06/11/2018
1.087,48.38,NA,5T2,0 - 5 cm,5,T,NO,CT,0,5,2,40,06/11/2018
1.11,48.07,NA,5T2,0 - 5 cm,5,T,NO,CT,0,5,2,40,06/11/2018
1.137,47.77,NA,5T2,0 - 5 cm,5,T,NO,CT,0,5,2,40,06/11/2018
1.153,47.49,NA,5T2,0 - 5 cm,5,T,NO,CT,0,5,2,40,06/11/2018
1.168,47.19,NA,5T2,0 - 5 cm,5,T,NO,CT,0,5,2,40,06/11/2018
1.183,46.92,NA,5T2,0 - 5 cm,5,T,NO,CT,0,5,2,40,06/11/2018
1.203,46.64,NA,5T2,0 - 5 cm,5,T,NO,CT,0,5,2,40,06/11/2018
1.224,46.36,NA,5T2,0 - 5 cm,5,T,NO,CT,0,5,2,40,06/11/2018
1.243,46.07,NA,5T2,0 - 5 cm,5,T,NO,CT,0,5,2,40,06/11/2018
1.266,45.75,NA,5T2,0 - 5 cm,5,T,NO,CT,0,5,2,40,06/11/2018
1.293,45.38,NA,5T2,0 - 5 cm,5,T,NO,CT,0,5,2,40,06/11/2018
1.317,45,NA,5T2,0 - 5 cm,5,T,NO,CT,0,5,2,40,06/11/2018
1.335,44.63,NA,5T2,0 - 5 cm,5,T,NO,CT,0,5,2,40,06/11/2018
1.35,44.3,NA,5T2,0 - 5 cm,5,T,NO,CT,0,5,2,40,06/11/2018
1.361,43.99,NA,5T2,0 - 5 cm,5,T,NO,CT,0,5,2,40,06/11/2018
1.376,43.69,NA,5T2,0 - 5 cm,5,T,NO,CT,0,5,2,40,06/11/2018
1.402,43.37,NA,5T2,0 - 5 cm,5,T,NO,CT,0,5,2,40,06/11/2018
1.425,43.01,NA,5T2,0 - 5 cm,5,T,NO,CT,0,5,2,40,06/11/2018
1.449,42.61,NA,5T2,0 - 5 cm,5,T,NO,CT,0,5,2,40,06/11/2018
1.469,42.24,NA,5T2,0 - 5 cm,5,T,NO,CT,0,5,2,40,06/11/2018
1.49,41.89,NA,5T2,0 - 5 cm,5,T,NO,CT,0,5,2,40,06/11/2018
1.513,41.54,NA,5T2,0 - 5 cm,5,T,NO,CT,0,5,2,40,06/11/2018
1.542,41.16,NA,5T2,0 - 5 cm,5,T,NO,CT,0,5,2,40,06/11/2018
1.575,40.71,NA,5T2,0 - 5 cm,5,T,NO,CT,0,5,2,40,06/11/2018
1.609,40.22,NA,5T2,0 - 5 cm,5,T,NO,CT,0,5,2,40,06/11/2018
1.641,39.72,NA,5T2,0 - 5 cm,5,T,NO,CT,0,5,2,40,06/11/2018
1.665,39.26,NA,5T2,0 - 5 cm,5,T,NO,CT,0,5,2,40,06/11/2018
1.684,38.88,NA,5T2,0 - 5 cm,5,T,NO,CT,0,5,2,40,06/11/2018
1.706,38.52,NA,5T2,0 - 5 cm,5,T,NO,CT,0,5,2,40,06/11/2018
1.729,38.16,NA,5T2,0 - 5 cm,5,T,NO,CT,0,5,2,40,06/11/2018
1.756,37.77,NA,5T2,0 - 5 cm,5,T,NO,CT,0,5,2,40,06/11/2018
1.782,37.37,NA,5T2,0 - 5 cm,5,T,NO,CT,0,5,2,40,06/11/2018
1.803,37,NA,5T2,0 - 5 cm,5,T,NO,CT,0,5,2,40,06/11/2018
1.824,36.65,NA,5T2,0 - 5 cm,5,T,NO,CT,0,5,2,40,06/11/2018
1.853,36.28,NA,5T2,0 - 5 cm,5,T,NO,CT,0,5,2,40,06/11/2018
1.884,35.87,NA,5T2,0 - 5 cm,5,T,NO,CT,0,5,2,40,06/11/2018
1.919,35.42,NA,5T2,0 - 5 cm,5,T,NO,CT,0,5,2,40,06/11/2018
1.955,34.92,NA,5T2,0 - 5 cm,5,T,NO,CT,0,5,2,40,06/11/2018
1.988,34.43,NA,5T2,0 - 5 cm,5,T,NO,CT,0,5,2,40,06/11/2018
2.017,34,NA,5T2,0 - 5 cm,5,T,NO,CT,0,5,2,40,06/11/2018
2.049,33.58,NA,5T2,0 - 5 cm,5,T,NO,CT,0,5,2,40,06/11/2018
2.088,33.11,NA,5T2,0 - 5 cm,5,T,NO,CT,0,5,2,40,06/11/2018
2.127,32.62,NA,5T2,0 - 5 cm,5,T,NO,CT,0,5,2,40,06/11/2018
2.168,32.11,NA,5T2,0 - 5 cm,5,T,NO,CT,0,5,2,40,06/11/2018
2.211,31.59,NA,5T2,0 - 5 cm,5,T,NO,CT,0,5,2,40,06/11/2018
2.262,31.02,NA,5T2,0 - 5 cm,5,T,NO,CT,0,5,2,40,06/11/2018
2.318,30.4,NA,5T2,0 - 5 cm,5,T,NO,CT,0,5,2,40,06/11/2018
2.369,29.78,NA,5T2,0 - 5 cm,5,T,NO,CT,0,5,2,40,06/11/2018
2.413,29.23,NA,5T2,0 - 5 cm,5,T,NO,CT,0,5,2,40,06/11/2018
2.455,28.76,NA,5T2,0 - 5 cm,5,T,NO,CT,0,5,2,40,06/11/2018
2.498,28.29,NA,5T2,0 - 5 cm,5,T,NO,CT,0,5,2,40,06/11/2018
2.542,27.82,NA,5T2,0 - 5 cm,5,T,NO,CT,0,5,2,40,06/11/2018
2.588,27.34,NA,5T2,0 - 5 cm,5,T,NO,CT,0,5,2,40,06/11/2018
2.635,26.87,NA,5T2,0 - 5 cm,5,T,NO,CT,0,5,2,40,06/11/2018
2.689,26.36,NA,5T2,0 - 5 cm,5,T,NO,CT,0,5,2,40,06/11/2018
2.751,25.77,NA,5T2,0 - 5 cm,5,T,NO,CT,0,5,2,40,06/11/2018
2.803,25.16,NA,5T2,0 - 5 cm,5,T,NO,CT,0,5,2,40,06/11/2018
3.594,18.18,NA,5T2,0 - 5 cm,5,T,NO,CT,0,5,2,40,06/11/2018
5.85,5.67,1,5T2,0 - 5 cm,5,T,NO,CT,0,5,2,40,06/11/2018
5.89,5.49,1,5T2,0 - 5 cm,5,T,NO,CT,0,5,2,40,06/11/2018
5.56,7.23,1,5T2,0 - 5 cm,5,T,NO,CT,0,5,2,40,06/11/2018
5.48,7.71,1,5T2,0 - 5 cm,5,T,NO,CT,0,5,2,40,06/11/2018
0.062,42.37,NA,6B,20 - 25 cm,6,B,NO,ST,20,25,2,40,11/18/2017
0.126,42.37,NA,6B,20 - 25 cm,6,B,NO,ST,20,25,2,40,11/18/2017
0.233,42.37,NA,6B,20 - 25 cm,6,B,NO,ST,20,25,2,40,11/18/2017
0.36,42.36,NA,6B,20 - 25 cm,6,B,NO,ST,20,25,2,40,11/18/2017
0.498,42.35,NA,6B,20 - 25 cm,6,B,NO,ST,20,25,2,40,11/18/2017
0.64,42.34,NA,6B,20 - 25 cm,6,B,NO,ST,20,25,2,40,11/18/2017
0.746,42.31,NA,6B,20 - 25 cm,6,B,NO,ST,20,25,2,40,11/18/2017
0.827,42.28,NA,6B,20 - 25 cm,6,B,NO,ST,20,25,2,40,11/18/2017
0.919,42.25,NA,6B,20 - 25 cm,6,B,NO,ST,20,25,2,40,11/18/2017
0.984,42.21,NA,6B,20 - 25 cm,6,B,NO,ST,20,25,2,40,11/18/2017
0.978,42.17,NA,6B,20 - 25 cm,6,B,NO,ST,20,25,2,40,11/18/2017
0.95,42.12,NA,6B,20 - 25 cm,6,B,NO,ST,20,25,2,40,11/18/2017
0.956,42.07,NA,6B,20 - 25 cm,6,B,NO,ST,20,25,2,40,11/18/2017
1.003,42.01,NA,6B,20 - 25 cm,6,B,NO,ST,20,25,2,40,11/18/2017
1.068,41.94,NA,6B,20 - 25 cm,6,B,NO,ST,20,25,2,40,11/18/2017
1.125,41.88,NA,6B,20 - 25 cm,6,B,NO,ST,20,25,2,40,11/18/2017
1.141,41.8,NA,6B,20 - 25 cm,6,B,NO,ST,20,25,2,40,11/18/2017
1.084,41.73,NA,6B,20 - 25 cm,6,B,NO,ST,20,25,2,40,11/18/2017
1.101,41.64,NA,6B,20 - 25 cm,6,B,NO,ST,20,25,2,40,11/18/2017
1.166,41.55,NA,6B,20 - 25 cm,6,B,NO,ST,20,25,2,40,11/18/2017
1.184,41.46,NA,6B,20 - 25 cm,6,B,NO,ST,20,25,2,40,11/18/2017
1.205,41.36,NA,6B,20 - 25 cm,6,B,NO,ST,20,25,2,40,11/18/2017
1.225,41.26,NA,6B,20 - 25 cm,6,B,NO,ST,20,25,2,40,11/18/2017
1.162,41.17,NA,6B,20 - 25 cm,6,B,NO,ST,20,25,2,40,11/18/2017
1.138,41.07,NA,6B,20 - 25 cm,6,B,NO,ST,20,25,2,40,11/18/2017
1.227,40.97,NA,6B,20 - 25 cm,6,B,NO,ST,20,25,2,40,11/18/2017
1.268,40.86,NA,6B,20 - 25 cm,6,B,NO,ST,20,25,2,40,11/18/2017
1.282,40.75,NA,6B,20 - 25 cm,6,B,NO,ST,20,25,2,40,11/18/2017
1.293,40.64,NA,6B,20 - 25 cm,6,B,NO,ST,20,25,2,40,11/18/2017
1.245,40.53,NA,6B,20 - 25 cm,6,B,NO,ST,20,25,2,40,11/18/2017
1.203,40.42,NA,6B,20 - 25 cm,6,B,NO,ST,20,25,2,40,11/18/2017
1.22,40.32,NA,6B,20 - 25 cm,6,B,NO,ST,20,25,2,40,11/18/2017
1.132,40.21,NA,6B,20 - 25 cm,6,B,NO,ST,20,25,2,40,11/18/2017
1.051,40.09,NA,6B,20 - 25 cm,6,B,NO,ST,20,25,2,40,11/18/2017
1.098,39.98,NA,6B,20 - 25 cm,6,B,NO,ST,20,25,2,40,11/18/2017
1.149,39.86,NA,6B,20 - 25 cm,6,B,NO,ST,20,25,2,40,11/18/2017
1.199,39.75,NA,6B,20 - 25 cm,6,B,NO,ST,20,25,2,40,11/18/2017
1.248,39.63,NA,6B,20 - 25 cm,6,B,NO,ST,20,25,2,40,11/18/2017
1.292,39.5,NA,6B,20 - 25 cm,6,B,NO,ST,20,25,2,40,11/18/2017
1.315,39.37,NA,6B,20 - 25 cm,6,B,NO,ST,20,25,2,40,11/18/2017
1.33,39.24,NA,6B,20 - 25 cm,6,B,NO,ST,20,25,2,40,11/18/2017
1.353,39.1,NA,6B,20 - 25 cm,6,B,NO,ST,20,25,2,40,11/18/2017
1.375,38.96,NA,6B,20 - 25 cm,6,B,NO,ST,20,25,2,40,11/18/2017
1.365,38.82,NA,6B,20 - 25 cm,6,B,NO,ST,20,25,2,40,11/18/2017
1.373,38.67,NA,6B,20 - 25 cm,6,B,NO,ST,20,25,2,40,11/18/2017
1.412,38.53,NA,6B,20 - 25 cm,6,B,NO,ST,20,25,2,40,11/18/2017
1.429,38.38,NA,6B,20 - 25 cm,6,B,NO,ST,20,25,2,40,11/18/2017
1.448,38.24,NA,6B,20 - 25 cm,6,B,NO,ST,20,25,2,40,11/18/2017
1.47,38.08,NA,6B,20 - 25 cm,6,B,NO,ST,20,25,2,40,11/18/2017
1.49,37.94,NA,6B,20 - 25 cm,6,B,NO,ST,20,25,2,40,11/18/2017
1.507,37.8,NA,6B,20 - 25 cm,6,B,NO,ST,20,25,2,40,11/18/2017
1.525,37.65,NA,6B,20 - 25 cm,6,B,NO,ST,20,25,2,40,11/18/2017
1.547,37.48,NA,6B,20 - 25 cm,6,B,NO,ST,20,25,2,40,11/18/2017
1.568,37.3,NA,6B,20 - 25 cm,6,B,NO,ST,20,25,2,40,11/18/2017
1.588,37.12,NA,6B,20 - 25 cm,6,B,NO,ST,20,25,2,40,11/18/2017
1.609,36.92,NA,6B,20 - 25 cm,6,B,NO,ST,20,25,2,40,11/18/2017
1.632,36.72,NA,6B,20 - 25 cm,6,B,NO,ST,20,25,2,40,11/18/2017
1.654,36.52,NA,6B,20 - 25 cm,6,B,NO,ST,20,25,2,40,11/18/2017
1.676,36.3,NA,6B,20 - 25 cm,6,B,NO,ST,20,25,2,40,11/18/2017
1.698,36.08,NA,6B,20 - 25 cm,6,B,NO,ST,20,25,2,40,11/18/2017
1.721,35.87,NA,6B,20 - 25 cm,6,B,NO,ST,20,25,2,40,11/18/2017
1.744,35.67,NA,6B,20 - 25 cm,6,B,NO,ST,20,25,2,40,11/18/2017
1.762,35.49,NA,6B,20 - 25 cm,6,B,NO,ST,20,25,2,40,11/18/2017
1.78,35.31,NA,6B,20 - 25 cm,6,B,NO,ST,20,25,2,40,11/18/2017
1.799,35.13,NA,6B,20 - 25 cm,6,B,NO,ST,20,25,2,40,11/18/2017
1.818,34.95,NA,6B,20 - 25 cm,6,B,NO,ST,20,25,2,40,11/18/2017
1.836,34.76,NA,6B,20 - 25 cm,6,B,NO,ST,20,25,2,40,11/18/2017
1.853,34.58,NA,6B,20 - 25 cm,6,B,NO,ST,20,25,2,40,11/18/2017
1.871,34.4,NA,6B,20 - 25 cm,6,B,NO,ST,20,25,2,40,11/18/2017
1.888,34.21,NA,6B,20 - 25 cm,6,B,NO,ST,20,25,2,40,11/18/2017
1.908,34.02,NA,6B,20 - 25 cm,6,B,NO,ST,20,25,2,40,11/18/2017
1.928,33.83,NA,6B,20 - 25 cm,6,B,NO,ST,20,25,2,40,11/18/2017
1.948,33.63,NA,6B,20 - 25 cm,6,B,NO,ST,20,25,2,40,11/18/2017
1.971,33.41,NA,6B,20 - 25 cm,6,B,NO,ST,20,25,2,40,11/18/2017
1.997,33.15,NA,6B,20 - 25 cm,6,B,NO,ST,20,25,2,40,11/18/2017
2.028,32.84,NA,6B,20 - 25 cm,6,B,NO,ST,20,25,2,40,11/18/2017
2.065,32.47,NA,6B,20 - 25 cm,6,B,NO,ST,20,25,2,40,11/18/2017
2.104,32.09,NA,6B,20 - 25 cm,6,B,NO,ST,20,25,2,40,11/18/2017
2.138,31.75,NA,6B,20 - 25 cm,6,B,NO,ST,20,25,2,40,11/18/2017
2.168,31.45,NA,6B,20 - 25 cm,6,B,NO,ST,20,25,2,40,11/18/2017
2.198,31.16,NA,6B,20 - 25 cm,6,B,NO,ST,20,25,2,40,11/18/2017
2.226,30.9,NA,6B,20 - 25 cm,6,B,NO,ST,20,25,2,40,11/18/2017
2.254,30.65,NA,6B,20 - 25 cm,6,B,NO,ST,20,25,2,40,11/18/2017
2.283,30.39,NA,6B,20 - 25 cm,6,B,NO,ST,20,25,2,40,11/18/2017
2.312,30.13,NA,6B,20 - 25 cm,6,B,NO,ST,20,25,2,40,11/18/2017
2.341,29.86,NA,6B,20 - 25 cm,6,B,NO,ST,20,25,2,40,11/18/2017
2.371,29.58,NA,6B,20 - 25 cm,6,B,NO,ST,20,25,2,40,11/18/2017
2.403,29.29,NA,6B,20 - 25 cm,6,B,NO,ST,20,25,2,40,11/18/2017
2.438,28.98,NA,6B,20 - 25 cm,6,B,NO,ST,20,25,2,40,11/18/2017
2.472,28.67,NA,6B,20 - 25 cm,6,B,NO,ST,20,25,2,40,11/18/2017
2.505,28.4,NA,6B,20 - 25 cm,6,B,NO,ST,20,25,2,40,11/18/2017
2.54,28.11,NA,6B,20 - 25 cm,6,B,NO,ST,20,25,2,40,11/18/2017
2.577,27.8,NA,6B,20 - 25 cm,6,B,NO,ST,20,25,2,40,11/18/2017
2.615,27.45,NA,6B,20 - 25 cm,6,B,NO,ST,20,25,2,40,11/18/2017
2.656,27.09,NA,6B,20 - 25 cm,6,B,NO,ST,20,25,2,40,11/18/2017
2.699,26.73,NA,6B,20 - 25 cm,6,B,NO,ST,20,25,2,40,11/18/2017
2.742,26.39,NA,6B,20 - 25 cm,6,B,NO,ST,20,25,2,40,11/18/2017
2.786,26.05,NA,6B,20 - 25 cm,6,B,NO,ST,20,25,2,40,11/18/2017
2.83,25.72,NA,6B,20 - 25 cm,6,B,NO,ST,20,25,2,40,11/18/2017
3.422,21.75,NA,6B,20 - 25 cm,6,B,NO,ST,20,25,2,40,11/18/2017
5.57,9.43,1,6B,20 - 25 cm,6,B,NO,ST,20,25,2,40,11/18/2017
5.59,9.28,1,6B,20 - 25 cm,6,B,NO,ST,20,25,2,40,11/18/2017
4.48,16.82,1,6B,20 - 25 cm,6,B,NO,ST,20,25,2,40,11/18/2017
4.59,15.94,1,6B,20 - 25 cm,6,B,NO,ST,20,25,2,40,11/18/2017
4.32,18.05,1,6B,20 - 25 cm,6,B,NO,ST,20,25,2,40,11/18/2017
4.33,17.7,1,6B,20 - 25 cm,6,B,NO,ST,20,25,2,40,11/18/2017
-2,52.1,NA,6T2,0 - 5 cm,6,T,NO,ST,0,5,2,40,06/11/2018
-2,52.05,NA,6T2,0 - 5 cm,6,T,NO,ST,0,5,2,40,06/11/2018
